student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft,family_siblings,family_income_father,family_income_mother,laptop_brand,laptop_year,phone_brand,phone_year,addr_city,addr_district,addr_postal
874,Justin Smith,,Unknown,,,East Anita,kevin23@hotmail.com,,Data Science,110,active,,excellent,140.0,2013-12-02 23:13:25,UZ 100318 Tashkent Mcculloughview,"movie, guy",4.0,4.0,1.0,"friend, gas",1.0,613.0,385.0,HP,2023.0,Apple,2019.0,,,
875,Karen Hall,18,Female,,+13217188171,Lake David,,1982-10-31 00:00:00,Python,119,active,-2.0,average,226.0,,"74391 Alexandra Knoll, South Taylorland","economy, financial",1.0,2.0,4.0,"fast, major",1.0,602.0,585.0,Dell,2018.0,Samsung,2018.0,,,
877,Haley Fowler,,Female,,+18262259854,Charleschester,alexkent@travis.com,,Python,110,active,2.52,,195.0,1973-05-24 00:00:00,"Rodriguezshire 21-kv, dom 15, Tashkent","focus, economic",2.0,1.0,2.0,"including, girl",0.0,1335.0,616.0,Lenovo,2022.0,Apple,2021.0,Tashkent,,
878,Andrea Young,,Female,62.0,+13633650213,East Alexander,,,Data Science,110,active,-2.0,good,219.0,1991-04-27 00:00:00,"05295 Kendra Plain, South Christinaview",,,,,,,,,,,,,,,
879,Yesenia Nguyen,19,Female,77.0,+14193648953,Tylermouth,williamscarolyn@gmail.com,2011-08-22 00:00:00,Python,110,active,,average,57.0,2005-04-02 13:45:11,"West Keith 1-kv, dom 11, Tashkent","reach, direction",3.0,3.0,2.0,"among, fear",4.0,547.0,1382.0,Dell,2017.0,Xiaomi,2023.0,Tashkent,,
880,,19,Female,74.0,+19478129259,Henryburgh,chernandez@yahoo.com,1984-03-30 07:37:28,Data Science,110,active,0.0,,268.0,1995-09-22 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
881,Jasmine Wilcox,21,Unknown,,+18861195751,Claytonchester,kelsey14@yahoo.com,1970-02-05 00:00:00,Data Science,94,active,37.0,,250.0,2012-05-28 22:15:05,UZ 100315 Tashkent Leahchester,"wonder, camera",3.0,2.0,4.0,"will, success",2.0,1159.0,697.0,Lenovo,2021.0,Xiaomi,2019.0,,,
882,Eric Gonzales,21,Male,84.0,+10821728165,South Donaldtown,,2005-10-30 07:28:00,Python,86,inactive,,good,152.0,1982-10-08 00:00:00,"Apartment 36, Johnsonbury district, Tashkent, UZ, 100549",,,,,,,,,,,,,Tashkent,Johnsonbury district,100549
883,Curtis Cox,,Female,92.0,+14364635172,Johnbury,shawna25@hotmail.com,1993-10-25 00:00:00,Python,,active,37.0,excellent,91.0,1999-03-24 00:00:00,UZ 100062 Tashkent Robertsonview,"establish, assume",3.0,1.0,1.0,"family, religious",4.0,251.0,353.0,Lenovo,2022.0,Xiaomi,2021.0,,,
884,,22,Unknown,72.0,,Hernandezville,kristincarter@willis.com,1994-07-23 11:13:29,Python,114,inactive,15.5,excellent,249.0,2012-06-07 00:00:00,UZ 100602 Tashkent Port Alexanderborough,"moment, return",3.0,4.0,2.0,"base, with",4.0,1165.0,653.0,HP,2022.0,Apple,2018.0,,,
885,Mark Mccall,19,Unknown,,,Millerhaven,qvincent@gmail.com,2008-03-27 08:42:00,Data Science,,active,0.0,excellent,83.0,2006-07-01 09:24:00,"8483 Kenneth Harbor, West Miguelton","something, not",3.0,4.0,4.0,"bring, customer",0.0,1484.0,846.0,HP,2021.0,Apple,2024.0,,,
886,Thomas Nelson,,Male,,+12273549658,East Michael,,1972-09-27 00:00:00,Data Science,,pending,37.0,good,88.0,1970-08-27 00:00:00,"Apartment 25, East Justin district, Tashkent, UZ, 100910","message, head",3.0,2.0,4.0,"forward, capital",3.0,1428.0,1036.0,Dell,2019.0,Apple,2024.0,Tashkent,East Justin district,100910
887,Danielle Baker,21,Unknown,97.0,+13460213140,Port Joshuabury,,2011-03-18 20:14:00,Python,,pending,,,247.0,1978-02-14 00:00:00,"4332 Tanner Village Suite 017, East Michaelside",,,,,,,,,,,,,,,
888,John Barrera,,Female,74.0,+16794872404,Teresaville,,2017-10-24 17:10:37,Python,110,inactive,-2.0,good,10600.0,2002-01-23 13:10:09,"699 David Valleys Apt. 047, Salasberg",,,,,,,,,,,,,,,
889,Christina Harris,18,Female,63.0,,North Thomasmouth,,1974-05-27 00:00:00,Data Science,110,inactive,,good,202.0,1970-10-10 00:00:00,"Apartment 30, Jonathanshire district, Tashkent, UZ, 100993",,,,,,,,,,,,,Tashkent,Jonathanshire district,100993
890,,22,Unknown,82.0,,Lake Carrie,,1977-12-18 01:56:00,Python,110,active,15.5,good,82.0,1970-06-24 12:21:00,UZ 100591 Tashkent Lopezland,"team, force",1.0,4.0,3.0,"particular, avoid",1.0,951.0,1067.0,HP,2021.0,Samsung,2018.0,,,
891,Robin Potts,18,Female,63.0,+10004440093,North Mistymouth,,2019-06-27 15:35:00,Data Science,110,active,,excellent,228.0,,"Apartment 42, North Brittany district, Tashkent, UZ, 100625","skill, less",3.0,4.0,5.0,"friend, court",5.0,1344.0,730.0,Dell,2023.0,Apple,2020.0,Tashkent,North Brittany district,100625
892,David Sanders,18,Female,65.0,+10965546473,Shawnbury,,,Data Science,103,active,4.39,,76.0,1983-09-28 16:25:06,"Robinsonland 17-kv, dom 50, Tashkent",,,,,,,,,,,,,Tashkent,,
893,William Kennedy,,Female,72.0,+15990136858,Hollymouth,,2007-01-08 00:00:00,Data Science,110,active,37.0,excellent,77.0,2008-03-04 00:00:00,"Apartment 28, Erinport district, Tashkent, UZ, 100647",,,,,,,,,,,,,Tashkent,Erinport district,100647
894,Mrs. Kristy Payne,20,Unknown,61.0,+17389638793,New Caseyside,adamskyle@hotmail.com,2011-04-07 15:53:00,Data Science,110,active,,average,87.0,2011-11-21 00:00:00,"Apartment 26, Penaborough district, Tashkent, UZ, 100472","wife, his",3.0,3.0,2.0,"out, player",3.0,658.0,918.0,HP,2018.0,Xiaomi,2023.0,Tashkent,Penaborough district,100472
895,Brandon Miles,18,Female,88.0,,North Laurastad,,2023-11-19 00:00:00,Data Science,83,active,0.0,,264.0,1999-06-21 18:00:39,"78495 Brittany Trail, East Kendraview",,,,,,,,,,,,,,,
896,Melissa Cortez,21,Female,68.0,+15217949150,Port Melissaburgh,joe35@lopez-anderson.com,1988-03-31 00:00:00,Python,103,inactive,,average,20600.0,1990-06-17 00:00:00,"BROKEN,ADDRESS,DATA,,,","film, again",5.0,3.0,1.0,"back, pick",5.0,1202.0,568.0,HP,2017.0,Apple,2018.0,,,
897,,,Female,,+16411588646,East Davidhaven,,1986-09-12 00:00:00,Python,110,pending,-2.0,,10700.0,,UZ 100152 Tashkent East Angie,"someone, generation",1.0,3.0,5.0,"game, lead",3.0,693.0,1475.0,Dell,2015.0,Samsung,2023.0,,,
898,Alejandro Pierce,,Male,63.0,+16607984278,North Jennifer,,1975-12-06 00:00:00,Python,,active,15.5,excellent,247.0,1994-09-23 00:00:00,"Apartment 3, West Madisonberg district, Tashkent, UZ, 100586",,,,,,,,,,,,,Tashkent,West Madisonberg district,100586
899,,,Female,,+12056628875,Williamsmouth,,,Data Science,110,pending,,good,225.0,,"Apartment 35, Velasquezfurt district, Tashkent, UZ, 100998",,,,,,,,,,,,,Tashkent,Velasquezfurt district,100998
901,Megan Nelson,,Female,60.0,+17434178425,Port Jacquelineshire,,2017-03-31 20:25:34,Data Science,110,inactive,37.0,good,174.0,2000-09-03 00:00:00,"Apartment 19, Jenniferport district, Tashkent, UZ, 100946","customer, security",3.0,2.0,3.0,"stage, go",5.0,601.0,409.0,HP,2022.0,Samsung,2023.0,Tashkent,Jenniferport district,100946
902,Paul Cummings,20,Unknown,,+11585741474,New Michael,,2023-05-11 00:09:06,Data Science,,inactive,,average,20400.0,2017-01-03 01:59:00,"Apartment 44, Davisfort district, Tashkent, UZ, 100800","scene, friend",1.0,1.0,1.0,"land, moment",0.0,1014.0,616.0,Lenovo,2022.0,Xiaomi,2023.0,Tashkent,Davisfort district,100800
904,Kevin Aguirre,21,Female,,+19596688387,Port Donald,zking@ramirez-rodriguez.biz,1970-05-18 13:55:42,Data Science,110,pending,37.0,,25800.0,1993-10-03 14:58:46,UZ 100855 Tashkent Valentineview,"thus, leader",5.0,4.0,3.0,"save, debate",1.0,840.0,649.0,Lenovo,2017.0,Samsung,2022.0,,,
905,Michael Garcia,20,Male,61.0,,Sallyland,,2020-07-22 00:00:00,Python,,inactive,15.5,good,188.0,2001-10-03 00:00:00,"BROKEN,ADDRESS,DATA,,,","keep, speak",5.0,1.0,4.0,"per, short",2.0,361.0,1225.0,HP,2015.0,Samsung,2021.0,,,
906,Vicki Cardenas,20,Female,,,Daisyton,jason39@yahoo.com,2012-01-05 00:00:00,Python,,inactive,15.5,average,9800.0,,"BROKEN,ADDRESS,DATA,,,","task, hand",4.0,1.0,3.0,"tell, PM",4.0,1442.0,906.0,Dell,2022.0,Apple,2023.0,,,
907,,20,Female,77.0,,North Peter,,1984-08-14 00:00:00,Data Science,,inactive,15.5,good,293.0,2018-05-19 00:00:00,UZ 100507 Tashkent Craneville,,,,,,,,,,,,,,,
908,,18,Unknown,,+19669170594,New Denise,,2005-03-11 00:00:00,Python,93,active,37.0,excellent,296.0,1983-08-28 00:00:00,"Apartment 39, New Shirleyside district, Tashkent, UZ, 100073",,,,,,,,,,,,,Tashkent,New Shirleyside district,100073
909,,20,Male,,+15329212430,East Terriberg,,1998-04-06 00:00:00,Python,110,inactive,0.0,excellent,195.0,1981-02-14 03:44:00,"East Brianshire 9-kv, dom 29, Tashkent","development, reach",1.0,2.0,5.0,"truth, mention",1.0,735.0,721.0,HP,2019.0,Apple,2020.0,Tashkent,,
910,Christopher Reed,18,Female,,+18660640331,East Michael,,1991-11-11 00:00:00,Data Science,110,inactive,-2.0,excellent,284.0,2010-04-06 23:07:00,"Apartment 2, Schaeferfurt district, Tashkent, UZ, 100131","sign, traditional",1.0,1.0,2.0,"cold, concern",4.0,1251.0,692.0,Lenovo,2017.0,Apple,2022.0,Tashkent,Schaeferfurt district,100131
911,Rebecca Wise,21,Male,,+11406122237,Fosterchester,austinevans@levy.com,1987-08-03 00:00:00,Data Science,110,pending,,average,279.0,2013-10-31 05:19:00,UZ 100309 Tashkent Andrewsshire,"talk, network",2.0,4.0,3.0,"sea, according",4.0,1125.0,1023.0,Lenovo,2022.0,Apple,2021.0,,,
912,,20,Unknown,,,Cabreraberg,michael93@schmidt.com,1987-09-24 00:00:00,Python,83,active,,excellent,255.0,1985-08-08 00:00:00,"BROKEN,ADDRESS,DATA,,,","right, tell",4.0,4.0,3.0,"hold, media",2.0,1219.0,1321.0,Dell,2024.0,Apple,2022.0,,,
914,,20,Unknown,,+14381105062,New Rebeccahaven,,1975-07-23 23:00:00,Data Science,,inactive,15.5,average,23600.0,1975-05-24 00:00:00,"Apartment 9, North Valerie district, Tashkent, UZ, 100224","management, just",5.0,2.0,4.0,"mother, together",1.0,486.0,1299.0,HP,2022.0,Apple,2024.0,Tashkent,North Valerie district,100224
915,,20,Unknown,91.0,+16511958738,Lake Robert,anaalvarez@gmail.com,2015-03-12 12:43:00,Data Science,,inactive,-2.0,good,250.0,2015-02-01 23:48:00,"BROKEN,ADDRESS,DATA,,,","woman, itself",5.0,2.0,3.0,"successful, would",2.0,1332.0,1235.0,Lenovo,2022.0,Samsung,2020.0,,,
916,Jay Wright,20,Female,70.0,+11151817946,Andreston,,2011-12-01 00:00:00,Data Science,118,pending,0.0,good,144.0,,"New Michaelchester 25-kv, dom 39, Tashkent",,,,,,,,,,,,,Tashkent,,
917,Heather Johnson,18,Male,71.0,+15909425745,Jonathanhaven,carlsondakota@gmail.com,,Python,65,active,3.82,average,84.0,1971-11-09 00:00:00,"Apartment 33, Conleyside district, Tashkent, UZ, 100363",,,,,,,,,,,,,Tashkent,Conleyside district,100363
918,,,Unknown,60.0,,Lake Amandaside,,1982-10-15 14:54:01,Data Science,,inactive,-2.0,excellent,60.0,2023-07-14 00:00:00,"BROKEN,ADDRESS,DATA,,,","author, address",3.0,2.0,5.0,"information, rich",2.0,1212.0,216.0,HP,2015.0,Apple,2020.0,,,
919,Christopher Henry,,Male,78.0,,Lake Darlenemouth,,1975-07-14 00:00:00,Python,110,active,0.0,excellent,206.0,,"BROKEN,ADDRESS,DATA,,,","hear, adult",5.0,4.0,3.0,"action, whole",4.0,433.0,1049.0,Lenovo,2017.0,Xiaomi,2018.0,,,
921,Angela Moore,,Female,87.0,,South Crystalmouth,samanthabray@martinez-jones.com,1984-10-15 00:00:00,Python,107,inactive,,excellent,262.0,1992-12-07 00:00:00,"Thompsonshire 8-kv, dom 40, Tashkent",,,,,,,,,,,,,Tashkent,,
922,Timothy Tran,18,Male,65.0,+12590101007,Wilsonton,,,Python,,inactive,2.11,,285.0,1994-09-30 00:00:00,"South Bryan 12-kv, dom 27, Tashkent",,,,,,,,,,,,,Tashkent,,
924,Sandra Webster,20,Male,,+13334336868,North Danielle,,1981-10-19 00:00:00,Python,110,pending,37.0,excellent,287.0,1972-04-18 00:00:00,"BROKEN,ADDRESS,DATA,,,","short, interest",3.0,2.0,5.0,"data, eye",2.0,1215.0,1077.0,Lenovo,2019.0,Xiaomi,2018.0,,,
926,,,Female,,,North Chad,,2004-01-14 00:00:00,Data Science,110,active,3.25,good,105.0,2021-08-30 00:00:00,"223 Jason Groves, Bennettview","risk, thus",3.0,4.0,5.0,"accept, gun",1.0,1260.0,398.0,HP,2020.0,Xiaomi,2023.0,,,
927,,19,Female,63.0,,New Rhondaside,,,Data Science,,pending,,good,188.0,2004-12-09 22:13:35,"Apartment 44, Pamelaburgh district, Tashkent, UZ, 100968",,,,,,,,,,,,,Tashkent,Pamelaburgh district,100968
928,,21,Male,70.0,,Lake Adam,april93@morris.com,2017-04-17 21:31:07,Data Science,110,active,0.0,excellent,248.0,1993-06-28 00:00:00,"Apartment 29, Lake Debraville district, Tashkent, UZ, 100194","one, clearly",3.0,4.0,5.0,"of, hand",5.0,807.0,714.0,Dell,2022.0,Apple,2019.0,Tashkent,Lake Debraville district,100194
929,,,Male,63.0,+15887173328,South Matthewmouth,,2001-08-05 08:12:58,Data Science,110,inactive,37.0,good,232.0,2019-04-19 00:00:00,"1888 Weaver Tunnel Suite 109, North Theresa","whatever, remember",4.0,4.0,3.0,"memory, top",1.0,1430.0,1235.0,Dell,2022.0,Xiaomi,2020.0,,,
930,Joshua Graham,19,Unknown,63.0,,Ramosfort,kathryn35@yahoo.com,1975-10-12 10:00:00,Data Science,100,active,-2.0,average,234.0,,UZ 100170 Tashkent West Miguelview,"any, learn",5.0,4.0,2.0,"bag, serve",0.0,1174.0,1077.0,HP,2024.0,Samsung,2018.0,,,
931,,18,Unknown,,,West Clinton,,1992-09-15 00:00:00,Python,,pending,0.0,excellent,156.0,2014-08-07 00:00:00,UZ 100464 Tashkent New Jenniferview,"list, assume",1.0,4.0,1.0,"stock, fight",4.0,1008.0,320.0,Lenovo,2023.0,Samsung,2023.0,,,
932,,20,Male,,+10809434080,Marciashire,,2009-06-11 03:36:51,Data Science,,pending,,,152.0,1986-03-06 00:00:00,"Apartment 2, Sarahbury district, Tashkent, UZ, 100195",,,,,,,,,,,,,Tashkent,Sarahbury district,100195
933,,18,Male,66.0,+16733451499,New Russellstad,,2004-03-10 00:00:00,Data Science,94,pending,,excellent,165.0,2005-05-06 05:51:00,"West Lisa 12-kv, dom 32, Tashkent",,,,,,,,,,,,,Tashkent,,
934,,21,Female,72.0,+14957765449,Hollandburgh,,1983-04-05 00:00:00,Python,75,inactive,,good,276.0,1973-02-03 00:00:00,"0358 Brian Lock, Ramirezstad",,,,,,,,,,,,,,,
936,,22,Female,85.0,,Lake Audreyville,,1983-09-01 00:00:00,Data Science,72,active,2.16,average,61.0,1986-08-24 00:00:00,"Apartment 40, Danielview district, Tashkent, UZ, 100189","rather, yourself",1.0,5.0,5.0,"reason, speech",4.0,1439.0,1112.0,HP,2017.0,Xiaomi,2019.0,Tashkent,Danielview district,100189
937,Tara Randolph,20,Female,71.0,,New Timothyville,icummings@pierce.info,2019-09-30 10:22:00,Data Science,83,inactive,,excellent,286.0,1995-05-24 06:26:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
939,,20,Female,,+17471985597,Melvinshire,,1976-04-03 00:00:00,Data Science,90,active,15.5,good,19700.0,,"8302 Ray Light, Caitlinborough","behind, wonder",5.0,4.0,5.0,"need, station",3.0,1062.0,338.0,HP,2019.0,Xiaomi,2024.0,,,
940,,22,Male,92.0,,Bakerland,,1993-10-13 00:00:00,Data Science,110,active,-2.0,,230.0,2020-09-21 04:17:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
941,Philip Miller,19,Female,,,West Craigfurt,,2010-11-20 00:00:00,Data Science,110,inactive,37.0,,7500.0,2016-01-31 15:58:00,UZ 100249 Tashkent Port Alicia,"oil, research",1.0,2.0,2.0,"project, cell",4.0,1361.0,488.0,HP,2024.0,Samsung,2020.0,,,
942,Ann Wong,20,Female,,,Lake Kenneth,,1970-02-01 00:00:00,Python,110,pending,1.64,average,120.0,2007-04-22 00:00:00,"BROKEN,ADDRESS,DATA,,,","possible, eight",5.0,4.0,2.0,"simply, fire",4.0,724.0,659.0,Dell,2016.0,Samsung,2019.0,,,
943,Rita Grimes,,Female,58.0,,Sydneyborough,,1986-02-18 00:00:00,Data Science,110,inactive,37.0,,187.0,1998-03-29 00:00:00,"BROKEN,ADDRESS,DATA,,,","computer, technology",5.0,1.0,2.0,"organization, finish",4.0,1485.0,1227.0,Lenovo,2016.0,Samsung,2022.0,,,
944,,18,Unknown,69.0,,Maryhaven,,,Data Science,,inactive,,excellent,223.0,2010-07-09 00:00:00,"Apartment 31, Lake Megan district, Tashkent, UZ, 100435",,,,,,,,,,,,,Tashkent,Lake Megan district,100435
945,,20,Female,,+18796174664,Hamptonstad,,2013-02-06 22:37:00,Data Science,93,pending,,,231.0,1994-09-15 00:00:00,"Apartment 13, Pennyland district, Tashkent, UZ, 100302","class, father",3.0,5.0,5.0,"let, watch",4.0,532.0,848.0,HP,2016.0,Samsung,2024.0,Tashkent,Pennyland district,100302
946,Rebecca Archer,22,Female,84.0,+12639389573,East Teresa,,,Data Science,110,active,15.5,excellent,222.0,2009-08-21 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,,
947,Ann Hayes,20,Female,,,Gordonport,,,Data Science,67,active,-2.0,excellent,185.0,2015-10-22 00:00:00,"Apartment 44, North Philip district, Tashkent, UZ, 100111","single, player",4.0,3.0,1.0,"trade, score",3.0,1475.0,1225.0,HP,2024.0,Xiaomi,2022.0,Tashkent,North Philip district,100111
949,Theresa Jordan,,Female,60.0,+14458280575,Lake Jeremy,,1978-01-01 00:00:00,Data Science,105,pending,15.5,excellent,145.0,2004-05-26 20:30:10,"BROKEN,ADDRESS,DATA,,,","baby, rule",5.0,1.0,3.0,"apply, on",2.0,573.0,1228.0,HP,2015.0,Samsung,2022.0,,,
950,Jason Smith,20,Female,,+17572435588,Leemouth,,2010-11-02 15:29:00,Data Science,110,inactive,0.0,excellent,66.0,1982-10-15 00:00:00,"West Davidmouth 11-kv, dom 27, Tashkent","real, wind",4.0,3.0,1.0,"teacher, network",3.0,1485.0,1174.0,HP,2017.0,Apple,2019.0,Tashkent,,
952,Brittany Jackson,,Unknown,77.0,+13877933845,Dianeberg,,1987-01-20 00:00:00,Data Science,,active,37.0,,245.0,1997-11-30 11:37:00,"BROKEN,ADDRESS,DATA,,,","send, our",1.0,5.0,5.0,"environment, action",0.0,922.0,1459.0,Lenovo,2016.0,Samsung,2021.0,,,
953,Sheila Hansen,,Male,85.0,,Estesmouth,,1989-12-21 21:59:49,Data Science,110,inactive,15.5,good,18500.0,2013-08-12 20:32:00,UZ 100069 Tashkent East James,,,,,,,,,,,,,,,
954,Amanda Mullins,19,Female,,,West Ashley,,2013-11-17 00:00:00,Data Science,110,pending,,,254.0,1980-02-03 00:00:00,"Apartment 13, West Nicholas district, Tashkent, UZ, 100505",,,,,,,,,,,,,Tashkent,West Nicholas district,100505
955,Desiree Wade,20,Male,54.0,,Liushire,,2012-04-14 00:00:00,Data Science,78,active,2.89,excellent,120.0,2009-02-27 00:00:00,"East Susan 21-kv, dom 38, Tashkent","far, half",2.0,1.0,3.0,"evidence, get",3.0,845.0,1126.0,Dell,2018.0,Xiaomi,2021.0,Tashkent,,
956,Ashley Scott,19,Female,81.0,+18037526910,Darrellmouth,thomas01@yahoo.com,2012-08-26 00:00:00,Data Science,,pending,,average,64.0,2021-04-02 00:00:00,UZ 100730 Tashkent Lake April,"again, plan",1.0,5.0,2.0,"experience, develop",2.0,1417.0,558.0,Lenovo,2018.0,Xiaomi,2022.0,,,
957,Mrs. Erica Wright DVM,,Male,84.0,+12316251591,East Patricia,,2002-04-30 00:00:00,Python,76,inactive,2.41,excellent,88.0,1984-05-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","tell, late",5.0,1.0,1.0,"paper, according",4.0,992.0,945.0,Dell,2023.0,Apple,2021.0,,,
958,Daniel Delacruz,,Male,93.0,+19286345122,South Christopherland,,1971-06-24 00:00:00,Data Science,80,pending,-2.0,excellent,157.0,1977-02-25 00:00:00,"7424 Dawn Crossroad Apt. 545, Williamsmouth","good, which",3.0,4.0,1.0,"social, live",1.0,982.0,308.0,Dell,2019.0,Xiaomi,2024.0,,,
959,Jasmine Miller,18,Unknown,70.0,,Lisaburgh,sarah07@gmail.com,2010-06-22 00:00:00,Data Science,,inactive,37.0,excellent,173.0,1978-08-07 07:15:00,"Evanshaven 13-kv, dom 18, Tashkent","able, operation",3.0,2.0,5.0,"after, thing",0.0,500.0,1493.0,HP,2023.0,Apple,2024.0,Tashkent,,
960,Valerie Cervantes,18,Female,,,Hansenport,osullivan@yahoo.com,2014-03-07 00:00:00,Data Science,110,active,1.41,excellent,124.0,1991-09-27 00:00:00,"Apartment 6, Moniquefurt district, Tashkent, UZ, 100111","artist, give",2.0,2.0,2.0,"conference, probably",0.0,1179.0,773.0,HP,2018.0,Samsung,2022.0,Tashkent,Moniquefurt district,100111
961,,20,Male,91.0,+15682546200,Jonestown,,2021-05-16 12:42:06,Data Science,64,pending,,average,133.0,,"Apartment 44, Andreafort district, Tashkent, UZ, 100038","soldier, interesting",1.0,3.0,1.0,"computer, after",2.0,621.0,242.0,Lenovo,2020.0,Samsung,2018.0,Tashkent,Andreafort district,100038
962,,,Female,94.0,+17193328005,Jamesport,raven66@williams.info,1998-02-10 00:16:50,Data Science,110,inactive,37.0,excellent,263.0,,"14283 Jillian Pine Suite 363, Gibsonchester","fact, exactly",3.0,3.0,5.0,"will, prepare",1.0,1444.0,1181.0,HP,2024.0,Samsung,2022.0,,,
963,Steven Knight,22,Female,51.0,+14541999513,North Samantha,smithjoseph@gmail.com,2018-03-28 00:00:00,Data Science,,pending,1.35,excellent,24300.0,2017-05-23 00:00:00,"Olsonbury 8-kv, dom 16, Tashkent","technology, long",1.0,3.0,5.0,"happen, activity",2.0,1418.0,825.0,Dell,2022.0,Samsung,2018.0,Tashkent,,
964,,22,Female,76.0,+14229088874,North Michaelstad,,1983-09-07 00:00:00,Data Science,110,inactive,,excellent,237.0,1997-10-09 00:00:00,"Edwardtown 22-kv, dom 5, Tashkent",,,,,,,,,,,,,Tashkent,,
965,Laura Rhodes,20,Female,98.0,+13203925508,New Joe,,1970-03-11 03:21:00,Data Science,,active,,excellent,229.0,1996-11-23 14:42:00,UZ 100945 Tashkent South Glen,,,,,,,,,,,,,,,
966,,,Male,,+17062326552,New Dianebury,,2015-04-26 00:00:00,Data Science,110,inactive,0.0,average,201.0,1979-03-05 18:41:01,"New Jonathanfort 22-kv, dom 35, Tashkent","fear, section",2.0,1.0,1.0,"goal, short",1.0,606.0,676.0,Dell,2018.0,Xiaomi,2022.0,Tashkent,,
967,,,Male,68.0,+15414062379,New Alexander,,1994-05-26 12:16:00,Data Science,63,inactive,,good,179.0,1976-01-09 19:59:08,"Apartment 8, New Cynthia district, Tashkent, UZ, 100877","run, without",4.0,5.0,2.0,"day, he",4.0,888.0,647.0,Lenovo,2023.0,Xiaomi,2023.0,Tashkent,New Cynthia district,100877
968,Patricia Young,,Male,67.0,+18177345117,Savannahmouth,,1997-11-26 11:56:00,Data Science,,pending,37.0,,159.0,1977-02-16 00:00:00,"BROKEN,ADDRESS,DATA,,,","who, quickly",1.0,2.0,2.0,"white, these",1.0,1116.0,1181.0,HP,2020.0,Apple,2018.0,,,
969,Juan Johnson,21,Female,,+10449839164,Mcleanchester,,2025-02-10 00:00:00,Python,89,inactive,0.0,,245.0,2001-04-27 00:00:00,"BROKEN,ADDRESS,DATA,,,","country, main",5.0,4.0,2.0,"police, either",5.0,252.0,626.0,Lenovo,2021.0,Apple,2018.0,,,
970,,,Female,,+15738172792,Lake Brittneyburgh,steven18@yahoo.com,,Data Science,83,active,15.5,average,6700.0,2016-05-31 00:00:00,"Apartment 19, Morganburgh district, Tashkent, UZ, 100859",,,,,,,,,,,,,Tashkent,Morganburgh district,100859
972,Patty Cortez,19,Female,,+10874669864,Stephanieberg,jongarcia@yahoo.com,2013-12-10 00:00:00,Data Science,,active,15.5,,117.0,2007-06-19 04:46:47,UZ 100171 Tashkent New Jefferystad,"something, grow",4.0,2.0,4.0,"another, sing",1.0,1487.0,547.0,HP,2023.0,Apple,2024.0,,,
975,,,Unknown,74.0,,Baileyside,,2006-04-02 16:13:00,Data Science,110,active,0.0,,116.0,1973-03-04 00:48:22,UZ 100834 Tashkent Wilsonfurt,"industry, face",1.0,1.0,3.0,"hour, show",4.0,364.0,1242.0,Lenovo,2020.0,Samsung,2023.0,,,
976,,,Female,,,New Vincentfurt,,,Data Science,,active,,,147.0,,"Apartment 6, West Patriciaborough district, Tashkent, UZ, 100253",,,,,,,,,,,,,Tashkent,West Patriciaborough district,100253
977,Dana Williams,20,Female,93.0,+14431455738,Port Andrea,,,Python,113,inactive,2.97,average,174.0,1971-06-07 00:00:00,"Apartment 30, Port Jamesland district, Tashkent, UZ, 100655","concern, PM",4.0,5.0,5.0,"summer, option",2.0,627.0,413.0,Dell,2020.0,Xiaomi,2022.0,Tashkent,Port Jamesland district,100655
